molecule_smiles,n,errors,error_rate,pos_rate
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2ncc(C(=O)OCC)[nH]2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2ccc(N3CCN(C)CC3)c(F)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2ccc3nsnc3c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2cccc(F)n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2cn[nH]c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2csc(C(=O)OC)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2n[nH]cc2C(=O)OCC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2nc(Cl)c3cc[nH]c3n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2nc3ccccc3s2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2nc3nc[nH]c3c(=O)[nH]2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2ncc(Cl)nc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(C)=O)nc(Nc2c(C(=O)OC)c[nH]c2C(=O)OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncoc2C(C)(C)C)nc(Nc2ncnc3[nH]cnc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nnn(C)n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2ncnc3c2ncn3C2CCCCO2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nccnc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2nccc(=O)[nH]2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nonc2C(=O)OCC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncnc3[nH]ncc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2nc(C)c(C(=O)OCC)s2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCc2ccncc2)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2cc(F)cc(C(=O)OC)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2cc(Br)cn3ccnc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2cc(=O)[nH]c(=S)[nH]2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2c(F)cccc2F)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2[nH]c(=O)ncc2F)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(O)cc2C(F)(F)F)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(NCC2(C3CC3)CCCO2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCCOC)nc(Nc2cccc(C(C)=O)c2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ccc(C#N)c(C(F)(F)F)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)nc(Nc2cccc(C#C)c2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(S(C)(=O)=O)c(F)c2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCCOC)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc(Nc2cc(C(C)(C)C)ccc2O)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCCN2CCOCC2)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2nnn(C)n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(c2)OCO3)nc(Nc2cc(C(C)(C)C)ccc2O)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2nc(C(=O)OCC)co2)n1,2,2,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2cc(F)ccn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ccc(C)cc2CO)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cccc3c(=O)[nH][nH]c(=O)c23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2c(C#N)cnc3c(C#N)cnn23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(OC(F)F)cc2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(F)cc2C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(F)c([N+](=O)[O-])c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc3cccnc3c3ncccc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)(C)C#N)cc2)nc(Nc2nc(Cl)c3[nH]cnc3n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)(C)C#N)cc2)nc(Nc2nc3ccccc3s2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(Br)cn3ccnc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cc(Br)ccn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(NCC2(O)CCCC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ccc(F)cc2F)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2sccc2C(=O)OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ncc(Cl)nc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2ncc(-c3ccccc3)s2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2nc3ccc(C(=O)OC)cc3s2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2nc(Cl)c3cn[nH]c3n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(CC3COC(=O)N3)cc2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2c(C#N)cnc3c(C#N)cnn23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2cnc(OC)cc2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2cc(OC)cc(OC)c2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2ccnc(Cl)n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2nc(C(=O)OC)c(Br)s2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2nc3ccccc3o2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2ccc(N3CCC(N4CCOCC4)CC3)cc2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2ccc(F)cc2C#N)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2c(C#N)cnn2-c2ccccc2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2ccc(C#C[Si](C)(C)C)nc2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2cc(Br)cn3ccnc23)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2cc(C3CC3)[nH]n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(Br)cn3ccnc23)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2cc(=O)[nH]c(=O)[nH]2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2c(C)cc(Cl)nc2Cl)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2ccc(Cl)cc2F)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2ccc3c(c2)CC(=O)N3)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(NCc2nc3c(s2)CCCCC3)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2ccnc(Cl)n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(NCc2ccnn2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C(C)=O)c2)nc(Nc2cnc(OC)cc2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2cn(CC)nc2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=C)Cl)nc(Nc2nc3ccccc3[nH]2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2cc(Cl)nc(Cl)n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(C(=O)OC)ccn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(C(C)(C)C)[nH]n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(Cl)c([N+](=O)[O-])cn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(O)ccn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(OC)ccc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2ccc(C)nc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2cc(Cl)nc(Cl)c2[N+](=O)[O-])n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2c(C#N)cnc3c(C#N)cnn23)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(NCc2nc(C)ccc2OC)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2nc3ccc(C#N)cc3s2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3ncccc3c2)nc(Nc2ccc(C(C)=O)cc2F)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(NCC(F)(F)C(N)=O)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(NCC(C)OC(C)(C)C)n1,2,2,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(C#C)c2)nc(Nc2c(C(=O)OCC)cnn2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)N(CC)OCC)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)N(CC)OCC)nc(NCC(C)(C)CCC#N)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc3cn[nH]c3c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2cccnc2C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C(F)(F)F)cnc2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2c(C#N)cnn2C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ccc(C#N)cc2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(S(C)(=O)=O)ccc2C)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cc(OCC)ccn2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cc(OC)c(OC)cc2C(=O)OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cc(C)ncn2)n1,2,2,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(-c3cnco3)cc2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cc(=O)[nH]c(=O)[nH]2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NC[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ccc(Cl)nc2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC2(O)CCCC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2cc(=O)n(C)c(=O)n2C)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC2(C)CCC3(CC2)OCCO3)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC(c2cccc(F)c2)N2CCOCC2)n1,2,2,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(NCC(F)(F)CC2CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(O)c2ccsc2)nc(Nc2cccc(C(C)=O)c2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2cc(OCC)ccn2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ccc(CC3COC(=O)N3)cc2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)c(OC)cc2C(=O)OC)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccnc(OCC)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2n[nH]cc2C(=O)OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncc(F)cc2[N+](=O)[O-])n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncc(Cl)cc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nc[nH]n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nc3cccc(Br)n3n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)c(Cl)nn2)nc(Nc2cccc(NC(C)=O)n2)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)c([N+](=O)[O-])cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nc(C)nc(OC)n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C)cnc2O)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ccc(O)cc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cscc2C(=O)OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cnn(C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cn3nc(Cl)ccc3n2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c([N+](=O)[O-])cc2C)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(F)c(F)c2)nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cccc(OC(F)F)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(F)c(F)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(O)cc(C(=O)OC)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc(Nc2scc(C)c2C(=O)OCC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc(Nc2ncnc(Cl)c2OC)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2c(C)cc(Cl)nc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2cccc(OCc3ccccc3)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2ccc(F)cc2Cl)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2noc3ccc(F)cc23)n1,1,1,1.0,0.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2cc(C)cnc2O)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,1,1,1.0,1.0
C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(Nc2cc(=O)n(C)c(=O)[nH]2)n1,1,1,1.0,1.0
