id,protein_name,binds,y_pred,proba_pos,molecule_smiles,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles
25598,sEH,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(-c3ccccc3)[nH]n2)nc(Nc2ccc(C(C)=O)cc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Nc1cc(-c2ccccc2)[nH]n1
44526,BRD4,0,0,0.4,C#CCOc1ccc(CNc2nc(NCC(C)(C)CCS(C)(=O)=O)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,C#CCOc1ccc(CN)cc1.Cl
47214,BRD4,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccccc2COC)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,COCc1ccccc1CN
16717,HSA,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(Nc2nc3ccc(C(=O)OC)cc3s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCCN,COC(=O)c1ccc2nc(N)sc2c1
29270,sEH,0,1,0.53,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN2CC[C@@H](O)C2)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C#N)c1ccc(N)cc1,NCCN1CC[C@@H](O)C1
54573,BRD4,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2ncc(Cl)cc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,Nc1ncc(Cl)cc1Cl
51582,BRD4,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)nc(Nc2cc[nH]c(=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,Nc1cc[nH]c(=O)c1
31450,HSA,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1
40981,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2c(C(=O)OCC)cnn2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,CCOC(=O)c1cnn(C)c1N
58983,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccc3c2OCO3)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,NCc1cccc2c1OCO2
46588,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc(Nc2n[nH]c3ncccc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl,Nc1n[nH]c2ncccc12
31637,sEH,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(C)c(C(=O)OCC)s2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CCOC(=O)c1sc(N)nc1C
9430,HSA,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCc2nccn2C(F)F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Cl.Cl.NCCc1nccn1C(F)F
36335,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2nc3c(s2)CN(C(=O)OCc2ccccc2)CC3)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,Nc1nc2c(s1)CN(C(=O)OCc1ccccc1)CC2
30305,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(SC)s2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,CSc1nnc(CN)s1
58570,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCN2C(=O)c3ccccc3C2=O)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Cl.NCCCCN1C(=O)c2ccccc2C1=O
50399,sEH,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)nc(NCC2(CS(C)(=O)=O)CCOCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,CS(=O)(=O)CC1(CN)CCOCC1.Cl
47408,sEH,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(O)CS(C)=O)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CS(=O)CC(O)CN.Cl
48147,BRD4,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3ccccc3o2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cl.NCc1nc2ccccc2o1
41633,sEH,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCNC(=O)c2ccc(F)cc2)nc(NCC(C)(C)C(=O)N2CCCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Cl.NCCCNC(=O)c1ccc(F)cc1
35300,sEH,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2c(Cl)nc(C)nc2Cl)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,Cc1nc(Cl)c(N)c(Cl)n1
32593,HSA,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN2C(=O)c3ccccc3S2(=O)=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cl.NCCN1C(=O)c2ccccc2S1(=O)=O
16842,BRD4,0,1,0.57,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(NCc2nnc(SC)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCCN,CSc1nnc(CN)s1
49504,HSA,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)NC(C)C)nc(NCC2(c3ccc4c(c3)OCO4)CCCCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)NC(=O)NCCN.Cl.Cl,NCC1(c2ccc3c(c2)OCO3)CCCCC1
59004,BRD4,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccon2)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,NCc1ccon1
56659,HSA,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCn2cccnc2=O)nc(NCC(C)Oc2ccc(Cl)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)Oc1ccc(Cl)cc1,Cl.Cl.NCCn1cccnc1=O
38393,sEH,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(NCC(O)c2ccncc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,Cl.Cl.NCC(O)c1ccncc1
58586,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN2CCCS2(=O)=O)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Cl.NCCN1CCCS1(=O)=O
26789,sEH,0,1,0.54,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2nc3c(s2)COCC3)nc(Nc2cccc(C(C)=O)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1cccc(N)c1,Cl.Cl.NCCc1nc2c(s1)COCC2
48914,sEH,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2-c2nnn[nH]2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Nc1ccccc1-c1nnn[nH]1
37619,sEH,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(NCC(C)N2CCC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,CC(CN)N1CCC1
36506,sEH,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3c(s2)CC(C)CC3)nc(Nc2cc(C(C)(C)C)ccc2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,CC1CCc2nc(CN)sc2C1
52017,BRD4,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)nc(Nc2nnn[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,Nc1nnn[nH]1
55567,HSA,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NCC2CS(=O)(=O)c3ccccc32)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)OC(C)(C)C.Cl,NCC1CS(=O)(=O)c2ccccc21
15484,HSA,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2cccc(N3CCOCC3)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCNC(=O)CN.Cl,Nc1cccc(N2CCOCC2)c1
49863,BRD4,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)OC(C)(C)C)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,CC(CN)OC(C)(C)C.Cl
30205,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)ns2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,COc1cc(CN)sn1.Cl.Cl
4420,HSA,0,1,0.5,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C)cc2)nc(Nc2ccc(Cl)nc2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,Cc1nc(Cl)ccc1N
53893,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2cc(=O)n(C)c(=O)n2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,Cn1c(N)cc(=O)n(C)c1=O
52952,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)N2CCC2)nc(Nc2nc(C(=O)OCC)cs2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)N1CCC1,CCOC(=O)c1csc(N)n1
47277,BRD4,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl
46563,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc(Nc2ccsc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl,Nc1ccsc1.O=C(O)C(=O)O
43077,BRD4,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(F)cc2C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,Cc1cc(F)ccc1N
12692,sEH,0,1,0.52,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC(=C)CC2)nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C1CCC(CN)CC1.Cl,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl
59533,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2ncnc3c2ncn3C2CCCCO2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Nc1ncnc2c1ncn2C1CCCCO1
34212,BRD4,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccc(N3CCOCC3)c(F)c2)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1Cc2c(N)n[nH]c2C1(C)C,NCCc1ccc(N2CCOCC2)c(F)c1
16731,BRD4,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(Nc2nc(C(=O)OC)c(Br)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCOCCCN,COC(=O)c1nc(N)sc1Br
46883,sEH,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC#CCC)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,CCC#CCN
58417,HSA,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(O)c3ncccc23)nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Cl.Cl.NCc1ccc(O)c2ncccc12
39511,HSA,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C(C)(C)C)s2)nc(Nc2nnc(S)s2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1nnc(CN)s1.Cl,Nc1nnc(S)s1
1282,HSA,0,1,0.6,C#CCOc1ccc(CNc2nc(Nc3cn[nH]c3)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#CCOc1ccc(CN)cc1.Cl,Nc1cn[nH]c1
24590,sEH,0,1,0.59,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(CC)[nH]n2)nc(Nc2ccc(C(C)=O)cc2F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,CCc1cc(N)n[nH]1
36030,BRD4,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C(=O)OC(C)(C)C)c2)nc(Nc2cc(Br)cn3ccnc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)n1ncc2cc(N)ccc21,Nc1cc(Br)cn2ccnc12
39855,BRD4,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)nc2OC)nc(NCc2ncoc2C(C)(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ocnc1CN.Cl,COc1nc(C)ccc1CN
48304,HSA,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(O)COc2cccc(Cl)c2Cl)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,NCC(O)COc1cccc(Cl)c1Cl
50725,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCc2nc3c(n2Cc2nccn2C)CCCC3)nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,Cl.Cl.Cn1ccnc1Cn1c(CCCN)nc2c1CCCC2
59851,HSA,0,0,0.43,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc(C)c(C)s2)nc(NCC(C)S(C)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(C)=O,Cc1nc(CN)sc1C
56984,sEH,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NCc2ccncc2)nc(NCC(C)Oc2ccc(Cl)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)Oc1ccc(Cl)cc1,NCCC(=O)NCc1ccncc1
12986,sEH,0,1,0.51,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC(=C)CC2)nc(NC[C@@H](COC)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C1CCC(CN)CC1.Cl,COC[C@H](CN)OC
14711,sEH,0,1,0.5,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCC=C)nc(Nc2nccc(OC)n2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=CCNC(=O)CN.Cl,COc1ccnc(N)n1
23873,sEH,0,1,0.55,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSC(C)=O)nc(NCCC2CCOC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)SCCN.Cl,NCCC1CCOC1
47693,sEH,0,0,0.45,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc(C)c(C)s2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cc1nc(CN)sc1C
48185,sEH,0,0,0.42,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccccc2-c2cnn(C)c2)nc(Nc2nc3ccccc3c3c2ncn3CC(C)C)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)Cn1cnc2c(N)nc3ccccc3c21,Cn1cc(-c2ccccc2CN)cn1
10499,sEH,0,1,0.56,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2n[nH]c3c(Cl)cc([N+](=O)[O-])cc23)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Nc1n[nH]c2c(Cl)cc([N+](=O)[O-])cc12
57855,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(C)S(=O)(=O)N2CCN(c3ccccc3)CC2)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N
30940,HSA,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C(=O)N3CCCC3)cc2)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,NCc1ccc(C(=O)N2CCCC2)cc1
46453,HSA,0,0,0.49,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccc(C(=O)N3CCCC3)c2)nc(NCC(C)(CC(C)C)NC(=O)c2cc(Cl)c(Cl)[nH]2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl,NCc1cccc(C(=O)N2CCCC2)c1
33233,sEH,0,0,0.41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(Cl)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Nc1ccc(Cl)cn1
50110,HSA,0,0,0.4,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2C[C@H](c3nnc(C(C)C)[nH]3)C[C@H]2O)nc(Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)c1nnc([C@H]2C[C@H](CN)[C@H](O)C2)[nH]1,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1
44913,BRD4,0,0,0.48,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSSC)nc(NCC(C)(C)CCS(C)(=O)=O)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,CSSCCN.Cl
42930,BRD4,0,0,0.47,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc3ccc(OC)nn23)nc(NCC(C)(C)CCC#N)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,COc1ccc2nnc(CN)n2n1
4310,sEH,0,1,0.51,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)n2C)nc(Nc2ccc(C#C)cc2)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C#Cc1ccc(N)cc1,Cc1ccc(CN)n1C
33281,sEH,0,0,0.46,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2ccc(O)cc2C(F)(F)F)n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Nc1ccc(O)cc1C(F)(F)F
52600,HSA,0,0,0.44,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)S(C)=O)nc(Nc2cc(Cl)nc(Cl)c2[N+](=O)[O-])n1,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(CCN)S(C)=O,Nc1cc(Cl)nc(Cl)c1[N+](=O)[O-]
