id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
139116675,O=C(Nc1c(C(=O)O)ccc2ccccc12)OCC1c2ccccc2-c2ccccc21,NCC1CN2CCN1CC2,Cl.Cl.NCc1nc2c(s1)CCC2,O=C(N[Dy])c1ccc2ccccc2c1Nc1nc(NCc2nc3c(s2)CCC3)nc(NCC2CN3CCN2CC3)n1,BRD4,1
29617513,COc1cc(C(=O)O)c(N)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,COC(C)(CCN)OC,COc1ccc2nnc(CN)n2n1,COc1ccc2nnc(CNc3nc(NCCC(C)(OC)OC)nc(Nc4cc(N)c(C(=O)N[Dy])cc4OC)n3)n2n1,HSA,1
187861050,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCC1CCNC(=O)C1,NCc1cccnc1OC(F)F,O=C1CC(CNc2nc(NCc3cccnc3OC(F)F)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)CCN1,BRD4,1
282550306,O=C(O)[C@@H]1CSCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)nnc1Cl,CCOC(=O)c1cc(N)[nH]n1,CCOC(=O)c1cc(Nc2nc(Nc3cc(C)c(Cl)nn3)nc(N3CSC[C@H]3C(=O)N[Dy])n2)[nH]n1,HSA,1
3665432,C#CC[C@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,Cc1ccc(N)nn1,Cl.NCc1ccsc1C(F)(F)F,C#CC[C@H](CC(=O)N[Dy])Nc1nc(NCc2ccsc2C(F)(F)F)nc(Nc2ccc(C)nn2)n1,sEH,1
103970935,O=C(N[C@@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCCCN1CCNC(=O)C1,Cc1n[nH]c(N)c1C,Cc1n[nH]c(Nc2nc(NCCCN3CCNC(=O)C3)nc(N[C@@H](Cc3cccnc3)C(=O)N[Dy])n2)c1C,HSA,1
131705533,O=C(N[C@H]1CC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,Nc1ccc2nccnc2c1Br,CCOC(=O)c1c[nH]nc1N,CCOC(=O)c1c[nH]nc1Nc1nc(Nc2ccc3nccnc3c2Br)nc(N[C@H]2CC[C@@H](C(=O)N[Dy])C2)n1,HSA,1
285987246,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(=O)NCc1ccncc1,NCc1ccc(CN2CCCC2=O)cc1,O=C(CNc1nc(NCc2ccc(CN3CCCC3=O)cc2)nc(N2Cc3ccccc3C[C@H]2C(=O)N[Dy])n1)NCc1ccncc1,BRD4,1
118873045,O=C(N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CCS(=O)(=O)N1CC(CN)C1.Cl,Cc1ccsc1CN,CCS(=O)(=O)N1CC(CNc2nc(NCc3sccc3C)nc(N[C@H](Cc3ccc(-c4ccccc4)cc3)C(=O)N[Dy])n2)C1,HSA,1
260283238,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc([N+](=O)[O-])c1,Nc1cccc2cnccc12,CC(C)(C)OC(=O)N1CCC(n2cc(N)cn2)CC1,CC(C)(C)OC(=O)N1CCC(n2cc(Nc3nc(Nc4cccc5cnccc45)nc(N[C@H](CC(=O)N[Dy])c4cccc([N+](=O)[O-])c4)n3)cn2)CC1,HSA,1
186983341,O=C(Nc1ccc(C(=O)O)c([N+](=O)[O-])c1)OCC1c2ccccc2-c2ccccc21,Cl.Nc1ncns1,CCC1=NN(Cc2ccccc2C)C(=O)C1CCN,CCC1=NN(Cc2ccccc2C)C(=O)C1CCNc1nc(Nc2ccc(C(=O)N[Dy])c([N+](=O)[O-])c2)nc(Nc2ncns2)n1,HSA,0
103066626,O=C(N[C@@H](Cc1ccccc1F)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cocn1,COc1cc(CN)sn1.Cl.Cl,COc1cc(CNc2nc(NCc3cocn3)nc(N[C@@H](Cc3ccccc3F)C(=O)N[Dy])n2)sn1,BRD4,1
270784079,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCCCN1C(=O)CCC1=O,Cl.NCC1CCOCC12CCCC2,O=C(C[C@H](Cc1ccc(I)cc1)Nc1nc(NCCCN2C(=O)CCC2=O)nc(NCC2CCOCC23CCCC3)n1)N[Dy],sEH,1
146748343,O=C(Nc1c(Cl)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,NCCC1CCOC1,CC(C)(C)c1cc(N)n[nH]1,CC(C)(C)c1cc(Nc2nc(NCCC3CCOC3)nc(Nc3c(Cl)cc(F)cc3C(=O)N[Dy])n2)n[nH]1,HSA,1
31699298,COc1cc(NC(=O)OCC2c3ccccc3-c3ccccc32)c(C(=O)O)c(OC)c1,CCOC(=O)c1cnc(N)cn1,Cl.NCC12CC3CC(CC(C3)C1)C2,CCOC(=O)c1cnc(Nc2nc(NCC34CC5CC(CC(C5)C3)C4)nc(Nc3cc(OC)cc(OC)c3C(=O)N[Dy])n2)cn1,sEH,1
50654709,Cc1cc(C(=O)O)ccc1NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.NC1CCC(=O)CC1,CCSc1ccc(CN)cc1,CCSc1ccc(CNc2nc(Nc3ccc(C(=O)N[Dy])cc3C)nc(NC3CCC(=O)CC3)n2)cc1,BRD4,1
237949518,O=C(O)CC1(CNC(=O)OCC2c3ccccc3-c3ccccc32)CCCCC1,Cc1nn(C)c2ncc(CN)cc12.Cl,COc1ncc(N)cc1C(F)(F)F,COc1ncc(Nc2nc(NCc3cnc4c(c3)c(C)nn4C)nc(NCC3(CC(=O)N[Dy])CCCCC3)n2)cc1C(F)(F)F,BRD4,1
221677186,O=C(Nc1cnccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1cnsc1,Nc1ccc2c(c1)CNC2=O,O=C1NCc2cc(Nc3nc(NCc4cnsc4)nc(Nc4cnccc4C(=O)N[Dy])n3)ccc21,HSA,0
187607682,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,COC1(CN)CCOC1.Cl,NCc1cccc(C(=O)N2CCCC2)c1,COC1(CNc2nc(NCc3cccc(C(=O)N4CCCC4)c3)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)CCOC1,BRD4,1
185116101,O=C(Nc1ccc(C(=O)O)c(Cl)c1)OCC1c2ccccc2-c2ccccc21,Nc1cccc2cnccc12,Nc1cccc2ocnc12,O=C(N[Dy])c1ccc(Nc2nc(Nc3cccc4cnccc34)nc(Nc3cccc4ocnc34)n2)cc1Cl,BRD4,0
213465244,O=C(Nc1cccc(F)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1cn[nH]c1,Br.Br.NCC1CCCN1c1cccnn1,O=C(N[Dy])c1c(F)cccc1Nc1nc(NCC2CCCN2c2cccnn2)nc(Nc2cn[nH]c2)n1,HSA,1
228886938,O=C(Nc1ncc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CCN1C(=O)C[C@H](CN)[C@H]1c1ccncc1,COC(=O)c1sccc1N,CCN1C(=O)C[C@H](CNc2nc(Nc3ccsc3C(=O)OC)nc(Nc3ncc(Br)cc3C(=O)N[Dy])n2)[C@H]1c1ccncc1,BRD4,1
20510067,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1ccc(Cl)nc1Cl,N#Cc1ccc2nc(N)sc2c1,CCC(C)C(Nc1nc(Nc2nc3ccc(C#N)cc3s2)nc(Nc2ccc(Cl)nc2Cl)n1)C(=O)N[Dy],BRD4,1
147024304,O=C(Nc1c(Cl)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1nc(C2CC2)cs1,Nc1n[nH]c2cc(F)ccc12,O=C(N[Dy])c1cc(F)cc(Cl)c1Nc1nc(Nc2nc(C3CC3)cs2)nc(Nc2n[nH]c3cc(F)ccc23)n1,HSA,1
114202468,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)c(C(F)(F)F)c1,Cc1cc(CN)c(C)[nH]1,Cc1cc(CNc2nc(Nc3ccc(F)c(C(F)(F)F)c3)nc(N[C@H](C(=O)N[Dy])C3CCCCC3)n2)c(C)[nH]1,HSA,1
41073085,COc1nccc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,NCCC1CCOC1,NCc1cc2c(s1)CCSC2,COc1nccc(C(=O)N[Dy])c1Nc1nc(NCCC2CCOC2)nc(NCc2cc3c(s2)CCSC3)n1,HSA,1
73322435,O=C(NC(CCc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CSc1ccc(CN)o1.Cl,NCc1c(Br)cncc1Br,CSc1ccc(CNc2nc(NCc3c(Br)cncc3Br)nc(NC(CCc3ccccc3)C(=O)N[Dy])n2)o1,sEH,1
289776160,O=C(O)[C@H]1CCCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1ncc([N+](=O)[O-])s1,Nc1ccc2ncoc2c1,O=C(N[Dy])[C@H]1CCCCN1c1nc(Nc2ccc3ncoc3c2)nc(Nc2ncc([N+](=O)[O-])s2)n1,HSA,1
18766421,CC(OC(C)(C)C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COc1cc(F)c(Cl)cc1N,NCc1cccc(C(=O)N2CCCC2)c1,COc1cc(F)c(Cl)cc1Nc1nc(NCc2cccc(C(=O)N3CCCC3)c2)nc(NC(C(=O)N[Dy])C(C)OC(C)(C)C)n1,sEH,0
217330349,O=C(Nc1cccnc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1nccn1-c1ccccc1,Nc1cncnc1,O=C(N[Dy])c1ncccc1Nc1nc(NCc2nccn2-c2ccccc2)nc(Nc2cncnc2)n1,sEH,1
117913431,O=C(N[C@H](Cc1cc(F)cc(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1ccc(CN)c(C)c1OC,NCCc1ncc(Br)s1,COc1ccc(CNc2nc(NCCc3ncc(Br)s3)nc(N[C@H](Cc3cc(F)cc(F)c3)C(=O)N[Dy])n2)c(C)c1OC,BRD4,1
284843679,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1cc(Br)cc2cccnc12,Cl.Cl.NCCC(=O)Nc1ccncc1,O=C(CCNc1nc(NCc2cc(Br)cc3cccnc23)nc(N2Cc3cc(O)ccc3C[C@H]2C(=O)N[Dy])n1)Nc1ccncc1,BRD4,0
47808184,Cc1cc(Br)c(C(=O)O)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2c(c1)COC2=O,NCc1nccs1,Cc1cc(Br)c(C(=O)N[Dy])cc1Nc1nc(NCc2nccs2)nc(Nc2ccc3c(c2)COC3=O)n1,HSA,1
226175966,O=C(Nc1nc2cc(C(=O)O)ccc2[nH]1)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cnc2n1CCOC2,Cl.NCc1nnc2ncccn12,O=C(N[Dy])c1ccc2[nH]c(Nc3nc(NCc4cnc5n4CCOC5)nc(NCc4nnc5ncccn45)n3)nc2c1,sEH,0
192791940,O=C(Nc1ccc(C(=O)O)cc1O)OCC1c2ccccc2-c2ccccc21,Nc1nc(Cl)ccc1Cl,Br.Br.NCC1CCCN1c1cccnn1,O=C(N[Dy])c1ccc(Nc2nc(NCC3CCCN3c3cccnn3)nc(Nc3nc(Cl)ccc3Cl)n2)c(O)c1,BRD4,1
62804141,Cn1cc(C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)c2ccccc21,N#Cc1cc(N)ccc1Cl,Cl.NCCC1CC2(CCC2)CO1,Cn1cc(C[C@@H](Nc2nc(NCCC3CC4(CCC4)CO3)nc(Nc3ccc(Cl)c(C#N)c3)n2)C(=O)N[Dy])c2ccccc21,sEH,1
276819865,O=C(O)C[C@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,CCC1COCCN1CCN.Cl.Cl,Nc1nc2ccccc2s1,CCC1COCCN1CCNc1nc(Nc2nc3ccccc3s2)nc(N2Cc3ccccc3C[C@@H]2CC(=O)N[Dy])n1,HSA,1
143408578,O=C(Nc1c(C(=O)O)sc2ncccc12)OCC1c2ccccc2-c2ccccc21,Cn1cncc1C(CN)N1CCCC1,Cl.NCc1cc(Br)no1,Cn1cncc1C(CNc1nc(NCc2cc(Br)no2)nc(Nc2c(C(=O)N[Dy])sc3ncccc23)n1)N1CCCC1,HSA,1
190526955,O=C(Nc1ccc(C(=O)O)cc1Cl)OCC1c2ccccc2-c2ccccc21,Nc1ccc2c(c1)CCCC2=O,COC(=O)c1sc(C)cc1N,COC(=O)c1sc(C)cc1Nc1nc(Nc2ccc3c(c2)CCCC3=O)nc(Nc2ccc(C(=O)N[Dy])cc2Cl)n1,BRD4,1
19973643,CCC(C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Cc1cc(N)ccc1O,CCS(=O)CCN.Cl,CCC(C)C(Nc1nc(NCCS(=O)CC)nc(Nc2ccc(O)c(C)c2)n1)C(=O)N[Dy],BRD4,0
128037408,O=C(N[C@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC1CCOC2(CCOCC2)C1,COc1ccc(OC)c(N)c1,COc1ccc(OC)c(Nc2nc(NCC3CCOC4(CCOCC4)C3)nc(N[C@H](Cc3csc4ccccc34)C(=O)N[Dy])n2)c1,BRD4,1
240162853,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCCc1nnc2c(=O)[nH]ccn12,Nc1nc(Br)cn2ccnc12,O=C(CNc1nc(NCCc2nnc3c(=O)[nH]ccn23)nc(Nc2nc(Br)cn3ccnc23)n1)N[Dy],HSA,1
152214280,O=C(Nc1c(F)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,NCCNC(=O)c1cccnc1,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,CC(C)(C)NS(=O)(=O)c1cccc(Nc2nc(NCCNC(=O)c3cccnc3)nc(Nc3c(F)cccc3C(=O)N[Dy])n2)c1,HSA,1
92167493,O=C(N[C@@H](Cc1cc(F)c(F)c(F)c1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cnoc1C1CC1,Nc1ccc2c(c1)CC(=O)N2,O=C1Cc2cc(Nc3nc(NCc4cnoc4C4CC4)nc(N[C@@H](Cc4cc(F)c(F)c(F)c4)C(=O)N[Dy])n3)ccc2N1,sEH,0
208936566,O=C(Nc1cccc(Br)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1cc(Br)ccc1CO,COC(=O)c1cncc(N)c1,COC(=O)c1cncc(Nc2nc(Nc3cc(Br)ccc3CO)nc(Nc3cccc(Br)c3C(=O)N[Dy])n2)c1,BRD4,0
253976629,O=C(O)C[C@@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21,CCSC1CCC1(O)CN,COC(=O)Cc1nc(N)sc1C,CCSC1CCC1(O)CNc1nc(Nc2nc(CC(=O)OC)c(C)s2)nc(N[C@@H](CC(=O)N[Dy])Cc2cccs2)n1,HSA,1
34280592,COc1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,Cl.Cl.NCc1cncc(F)c1,Cc1ccc(CN)c(OC2CCOC2)c1,COc1ccc(C(=O)N[Dy])c(Nc2nc(NCc3cncc(F)c3)nc(NCc3ccc(C)cc3OC3CCOC3)n2)c1,BRD4,0
61154992,Cc1ccccc1[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CN(CCN)C1CCOCC1,COc1cncc(N)n1,COc1cncc(Nc2nc(NCCN(C)C3CCOCC3)nc(N[C@H](CC(=O)N[Dy])c3ccccc3C)n2)n1,HSA,0
18474032,CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1nc(Cl)ccc1Cl,NCc1ccc(CN2CCCC2=O)cc1,CC(C)CC(Nc1nc(NCc2ccc(CN3CCCC3=O)cc2)nc(Nc2nc(Cl)ccc2Cl)n1)C(=O)N[Dy],sEH,0
59753480,Cc1cccc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,CC(CN)Sc1ccccc1,Cc1cccc(C(=O)N[Dy])c1Nc1nc(NCC(C)Sc2ccccc2)nc(Nc2ccc(N3CCC=C(N4CCOCC4)C3=O)cc2)n1,sEH,1
113986801,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21,Cn1ccc2cc(N)ccc21,Cn1nccc1N,Cn1nccc1Nc1nc(Nc2ccc3c(ccn3C)c2)nc(N[C@H](C(=O)N[Dy])C2CCCCC2)n1,HSA,1
210925661,O=C(Nc1cccc(C(=O)O)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cnc2n1CCOC2,Cc1cc(F)ncc1CN,Cc1cc(F)ncc1CNc1nc(NCc2cnc3n2CCOC3)nc(Nc2cccc(C(=O)N[Dy])c2C(=O)O)n1,sEH,0
239794577,O=C(O)CNC(=O)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1ncccc1N,COc1cncc(N)c1,CCOC(=O)c1ncccc1Nc1nc(NCC(=O)N[Dy])nc(Nc2cncc(OC)c2)n1,sEH,0
18435648,CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1cccnc1[N+](=O)[O-],Nc1nc(NCc2ccc(F)cc2)ccc1[N+](=O)[O-],CC(C)CC(Nc1nc(Nc2cccnc2[N+](=O)[O-])nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],BRD4,0
61700544,Cc1ccccc1[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,Cn1ccnc1N,CN(C)C(=O)C1CCC(CN)O1.Cl,Cc1ccccc1[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC(C(=O)N(C)C)O2)nc(Nc2nccn2C)n1,BRD4,1
222094270,O=C(Nc1cnccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(N2CCOCC2)cc1,Nc1ncnc2[nH]ncc12,O=C(N[Dy])c1ccncc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)nc(Nc2ncnc3[nH]ncc23)n1,HSA,1
187930384,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,Cl.NC1CCC(=O)CC1,Br.NCc1cccc(Br)n1,O=C1CCC(Nc2nc(NCc3cccc(Br)n3)nc(Nc3ccc(C(=O)N[Dy])cc3)n2)CC1,HSA,1
265744009,O=C(O)C[C@H](Cc1ccc(Br)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1cccnc1[N+](=O)[O-],Nc1nc2ccc(Cl)cc2s1,O=C(C[C@H](Cc1ccc(Br)cc1)Nc1nc(Nc2nc3ccc(Cl)cc3s2)nc(Nc2cccnc2[N+](=O)[O-])n1)N[Dy],HSA,1
169153641,O=C(Nc1cc(Cl)ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1ccnc(N)n1,Br.NCc1cccc(Br)n1,COc1ccnc(Nc2nc(NCc3cccc(Br)n3)nc(Nc3cc(Cl)ccc3C(=O)N[Dy])n2)n1,BRD4,1
82817279,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,CC(=O)SCCN.Cl,Cl.Cl.NCc1nc2c(s1)CCC2,CC(=O)SCCNc1nc(NCc2nc3c(s2)CCC3)nc(NC[C@H]2CC[C@H](C(=O)N[Dy])CC2)n1,sEH,0
273491717,O=C(O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(F)cc1,CC(C)(C)c1ccc(O)c(N)c1,Nc1nc(F)nc2nc[nH]c12,CC(C)(C)c1ccc(O)c(Nc2nc(Nc3nc(F)nc4nc[nH]c34)nc(N[C@@H](CC(=O)N[Dy])c3ccc(F)cc3)n2)c1,sEH,1
184941573,O=C(Nc1ccc(C(=O)O)c(Cl)c1)OCC1c2ccccc2-c2ccccc21,NCc1ccccc1CS(=O)(=O)N1CCOCC1,Nc1ncnc2[nH]ncc12,O=C(N[Dy])c1ccc(Nc2nc(NCc3ccccc3CS(=O)(=O)N3CCOCC3)nc(Nc3ncnc4[nH]ncc34)n2)cc1Cl,BRD4,1
159254087,O=C(Nc1cc(Br)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,COC(=O)c1cncc(N)c1,CN(C)C(CN)c1ccco1,COC(=O)c1cncc(Nc2nc(NCC(c3ccco3)N(C)C)nc(Nc3cc(Br)cc(C(=O)N[Dy])c3)n2)c1,sEH,0
113334775,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,NCc1noc2c1COCC2,CC(C)(C)c1ccc(O)c(Nc2nc(NCc3noc4c3COCC4)nc(N[C@H](C(=O)N[Dy])C3CCCCC3)n2)c1,HSA,1
188158995,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,NCCC1OCCc2ccccc21,Cl.NCC1CCOCC12CCCC2,O=C(N[Dy])c1ccc(Nc2nc(NCCC3OCCc4ccccc43)nc(NCC3CCOCC34CCCC4)n2)cc1,BRD4,1
42024721,CS(=O)(=O)c1ccc(C(=O)O)c(NC(=O)OCC2c3ccccc3-c3ccccc32)c1,Cl.NCCc1c[nH]c2cc(Cl)ccc12,Nc1nc2ccc(Cl)cc2s1,CS(=O)(=O)c1ccc(C(=O)N[Dy])c(Nc2nc(NCCc3c[nH]c4cc(Cl)ccc34)nc(Nc3nc4ccc(Cl)cc4s3)n2)c1,HSA,1
109966423,O=C(N[C@@H](Cc1cscn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1cnccn1,Cc1cc(CN)c(C)o1,Cc1cc(CNc2nc(Nc3cnccn3)nc(N[C@@H](Cc3cscn3)C(=O)N[Dy])n2)c(C)o1,HSA,1
270515410,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,C[Si](C)(C)C#Cc1ccc(N)cn1,Nc1nc2c(s1)CN(C(=O)OCc1ccccc1)CC2,C[Si](C)(C)C#Cc1ccc(Nc2nc(Nc3nc4c(s3)CN(C(=O)OCc3ccccc3)CC4)nc(N[C@H](CC(=O)N[Dy])Cc3ccc(I)cc3)n2)cn1,HSA,0
119067083,O=C(N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CSSCCN.Cl,Cc1nc(CN)oc1C.Cl.Cl,CSSCCNc1nc(NCc2nc(C)c(C)o2)nc(N[C@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[Dy])n1,sEH,0
131419878,O=C(N[C@H]1CC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,Cn1ccc2cc(N)ccc21,CC(O)(CN)c1ccsc1,Cn1ccc2cc(Nc3nc(NCC(C)(O)c4ccsc4)nc(N[C@H]4CC[C@@H](C(=O)N[Dy])C4)n3)ccc21,BRD4,1
254313788,O=C(O)C[C@@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCC1CCN(CC(F)F)CC1,Nc1nc(-c2ccccc2Cl)cs1,O=C(C[C@@H](Cc1cccs1)Nc1nc(NCC2CCN(CC(F)F)CC2)nc(Nc2nc(-c3ccccc3Cl)cs2)n1)N[Dy],sEH,0
192661276,O=C(Nc1ccc(C(=O)O)cc1O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)cc1CO,NCc1ccsc1Br,O=C(N[Dy])c1ccc(Nc2nc(NCc3ccsc3Br)nc(Nc3ccc(F)cc3CO)n2)c(O)c1,HSA,1
185484691,O=C(Nc1ccc(C(=O)O)c(F)c1)OCC1c2ccccc2-c2ccccc21,COc1ccc(O)c(N)c1,COC(=O)c1nc(N)sc1Br,COC(=O)c1nc(Nc2nc(Nc3ccc(C(=O)N[Dy])c(F)c3)nc(Nc3cc(OC)ccc3O)n2)sc1Br,HSA,1
92687701,O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CCC#CCN,Cc1cnc(CN)s1,CCC#CCNc1nc(NCc2ncc(C)s2)nc(N[C@@H](Cc2ccc(Br)cc2)C(=O)N[Dy])n1,HSA,1
18717202,CC(OC(C)(C)C)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COC(=O)c1nc(Cl)c(Cl)nc1N,Cc1cnc(Cl)cc1N,COC(=O)c1nc(Cl)c(Cl)nc1Nc1nc(Nc2cc(Cl)ncc2C)nc(NC(C(=O)N[Dy])C(C)OC(C)(C)C)n1,HSA,0
250620817,O=C(O)C[C@@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)CC(C)(CN)NC(=O)c1cc(Cl)c(Cl)[nH]1.Cl,Cn1nnc(N)n1,CC(C)CC(C)(CNc1nc(Nc2nnn(C)n2)nc(N[C@@H](CC(=O)N[Dy])Cc2ccc([N+](=O)[O-])cc2)n1)NC(=O)c1cc(Cl)c(Cl)[nH]1,HSA,1
229174140,O=C(Nc1ncc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1cc([N+](=O)[O-])c(N)cc1Cl,NCC1CCC2CC2C1,Cc1cc([N+](=O)[O-])c(Nc2nc(NCC3CCC4CC4C3)nc(Nc3ncc(Br)cc3C(=O)N[Dy])n2)cc1Cl,BRD4,1
216391577,O=C(Nc1ccccc1C(=O)c1ccccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nnc2ncccn12,C=CCNC(=O)CN.Cl,C=CCNC(=O)CNc1nc(NCc2nnc3ncccn23)nc(Nc2ccccc2C(=O)c2ccccc2C(=O)N[Dy])n1,sEH,0
227190423,O=C(Nc1nc2ccc(C(=O)O)cc2s1)OCC1c2ccccc2-c2ccccc21,Cl.NCC1Cc2ccccc2C1,Nc1ccc2ncccc2c1,O=C(N[Dy])c1ccc2nc(Nc3nc(NCC4Cc5ccccc5C4)nc(Nc4ccc5ncccc5c4)n3)sc2c1,BRD4,1
177699298,O=C(Nc1cc([N+](=O)[O-])ccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1ncccc1N,NCCN1CC[C@@H](O)C1,CCOC(=O)c1ncccc1Nc1nc(NCCN2CC[C@@H](O)C2)nc(Nc2cc([N+](=O)[O-])ccc2C(=O)N[Dy])n1,HSA,0
258668822,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1cccc(Cl)c1,Cl.Cl.NCC1CCN(CC(F)F)CC1,CCOC(=O)c1coc(N)n1,CCOC(=O)c1coc(Nc2nc(NCC3CCN(CC(F)F)CC3)nc(N[C@H](CC(=O)N[Dy])c3cccc(Cl)c3)n2)n1,sEH,1
